lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z,label
0.0,0.0,0.0,-0.09066561321175398,-0.06937055109995743,-0.05633296843318798,-0.17453096096013795,-0.19784228489888633,-0.09786170572877763,-0.2526529302646866,-0.2703863739705383,-0.1404856809988327,-0.3293001030691969,-0.26363880144166657,-0.18310191510142737,-0.10920928649375611,-0.4817831591867179,-0.06719952815691954,-0.13400055509280998,-0.7208641762390903,-0.11951481103091331,-0.144559886050015,-0.8684872176480145,-0.14877035790862225,-0.15167767186868072,-1.0,-0.1695521844032051,-0.03512105217493872,-0.4671224100779174,-0.07360387738327975,-0.0010303891358071052,-0.5474014585343703,-0.16371358392148871,-0.0059994237088830445,-0.37837948330943727,-0.1823115778651324,-0.02039837372645493,-0.2929268366175315,-0.17431763952101392,0.03492178808930726,-0.4237700553018404,-0.08615782707454912,0.059666268996522116,-0.46882735962518973,-0.16925593806313066,0.04421542870320417,-0.3173298733658566,-0.15577897244633032,0.023658219090862152,-0.253468610834061,-0.12487930759156371,0.10064607897187,-0.3663763962302748,-0.10332764186645518,0.12946744856117248,-0.4430520353327324,-0.1485254039006205,0.10818449976765142,-0.35156877313738427,-0.1298062199930427,0.08249548286790684,-0.3072705196204716,-0.10399443271987026,1
0.0,0.0,0.0,-0.08986470678767845,-0.07121467257054989,-0.058098932528732994,-0.17269960985978908,-0.1976751685142607,-0.0999910136234032,-0.24942723502190697,-0.27243842389456624,-0.14231977656734798,-0.32626541828646116,-0.262421285878332,-0.18399853867304486,-0.11560918798245509,-0.4763347512057554,-0.06929032559556189,-0.14280300736162907,-0.7203197183245372,-0.12443290665602252,-0.1528435559050185,-0.8665606748756561,-0.15573533962904015,-0.15869165662405396,-1.0,-0.17766659522019146,-0.038687935105414586,-0.468262348335655,-0.07518716363383221,-0.0035928362578619725,-0.5598829956956347,-0.1687607020655353,-0.004362816047780433,-0.39217541643929504,-0.18994079124605057,-0.014098121524197498,-0.3031241877113461,-0.1830597010162906,0.033794228716017165,-0.4271478743316861,-0.08730791686980896,0.06432110301945959,-0.4754415263180391,-0.1729504690069409,0.048618227617685854,-0.32870917525014903,-0.16252183433758136,0.0276680713486412,-0.2656178045668048,-0.13284401643130714,0.10205419068825893,-0.3696239801128327,-0.1040365792693155,0.1390138247469813,-0.44806495379139527,-0.15154258973336804,0.11914009962010001,-0.36807223975158865,-0.13603487128256495,0.09245179659181994,-0.32809264768984164,-0.11200465425791609,1
0.0,0.0,0.0,-0.08302837376039511,-0.06787964545471377,-0.06254853858734845,-0.16369811020672906,-0.18309715090817097,-0.10838366741854061,-0.2409716335240336,-0.24593991742493015,-0.15379317409881701,-0.3184738575511754,-0.21883167475997048,-0.19896665770080918,-0.1134592264725852,-0.47527528311387474,-0.076111703803655,-0.1438407575320234,-0.7180885112721982,-0.1291064254003775,-0.1540391094907304,-0.8668699325795771,-0.15874168191394672,-0.1612534255784823,-1.0,-0.17987122971178804,-0.03772302113182418,-0.47092002941695127,-0.07935264857584816,0.009528791552733649,-0.5601850123486243,-0.16865747771198472,0.008364193512062862,-0.390981695141195,-0.18815827277702707,-0.009332415495315353,-0.3021093884448928,-0.18137861323908447,0.03421602398276747,-0.432553019259119,-0.08859711028540038,0.07676482737876814,-0.48747791528148704,-0.17177024309662228,0.058854845313638667,-0.3390780159280104,-0.161891172960018,0.03012232680436058,-0.27014167303295383,-0.13371655822282957,0.1014100225847642,-0.3762618375760578,-0.10260621437958319,0.1470495483805956,-0.45075741365144434,-0.1501531507613285,0.12926780261262105,-0.3656127615906643,-0.13567503568920813,0.09890402734817354,-0.3189171453902162,-0.11279242562376664,1
0.0,0.0,0.0,-0.07450517843558101,-0.07188365204262916,-0.06745906367572838,-0.14921995869460766,-0.18634459156250416,-0.11629892453710616,-0.2241341162978875,-0.2472167802348187,-0.16358017725533283,-0.30070884961001504,-0.22079837996134394,-0.20990387178668743,-0.10716863045582156,-0.48316001964002164,-0.07939514229926688,-0.13352793925396336,-0.7202664439133563,-0.13180053184778923,-0.14436889439774472,-0.868974727568376,-0.1597943382943384,-0.15378413613412892,-1.0,-0.1795861107611842,-0.03372048273675627,-0.47770721467068417,-0.0795092279402564,0.02486954203580357,-0.5640691803298161,-0.16733013656416104,0.025068317940104248,-0.3906387074273549,-0.1837364411283911,0.0015676532361867475,-0.30731837396799483,-0.17471908951058154,0.03515160910372591,-0.4388057778231197,-0.08621556533558987,0.08739072869788024,-0.4973870817163683,-0.1716280264647137,0.07198965583425698,-0.3455597304676925,-0.16169693719907113,0.038521777877549984,-0.27857044639850614,-0.13303830466752992,0.0978178931543428,-0.3815977117014127,-0.0977407711953291,0.1498304202463934,-0.45938329399790745,-0.1487667488152974,0.13073485211456137,-0.37259565921239485,-0.1358228588776058,0.09171087187667534,-0.3266170784437831,-0.11375233380323589,1
0.0,0.0,0.0,-0.06836089260950111,-0.06883339527483817,-0.07470057893362646,-0.13847917672793705,-0.18071019133128827,-0.12637205805095364,-0.21270414882422156,-0.24472003428573058,-0.1751236300872967,-0.2884783469195372,-0.21913054553256314,-0.22237432842175484,-0.10081023092929454,-0.4841075921310734,-0.08122929833951069,-0.12582373502843539,-0.720773153137498,-0.13413218402262736,-0.13465815310783522,-0.870103445191756,-0.16267271175223327,-0.14121596743606551,-1.0,-0.18250839917564965,-0.02602429333554215,-0.477133672070384,-0.07841559077585593,0.03729647071598647,-0.5702860856450882,-0.16998751034496834,0.037823192536500495,-0.4002958173075804,-0.18860927443952685,0.013630034768596476,-0.304426888886102,-0.1789044399157126,0.04148321079829295,-0.43795237230206197,-0.08295928927469874,0.09631139277369803,-0.4943226461771328,-0.16936813910243276,0.08205656109225914,-0.34773552797254076,-0.16093364361430004,0.04878867874001592,-0.27450887921271383,-0.13170799828432278,0.10203939870205951,-0.38016609234663584,-0.09315728719109115,0.1531592007315531,-0.4486107918497345,-0.14331322546145656,0.13678531625124557,-0.3667047227061937,-0.13157747242685475,0.0991190739007836,-0.3226509832628772,-0.10976285154828964,1
0.0,0.0,0.0,-0.07238239512609929,-0.05313979983236234,-0.08227162495791705,-0.14620044622273912,-0.1582335881150009,-0.13872292054581065,-0.2221805730093636,-0.2282209422988257,-0.19124026634471114,-0.2989926533829839,-0.21388278259050061,-0.24174770709063792,-0.10500422135470207,-0.4768520433424857,-0.09029593401521678,-0.1342355820055936,-0.7202760972785036,-0.14641860527509043,-0.1438695771711084,-0.8723490318256082,-0.17555985726259424,-0.1499716852937491,-1.0,-0.19449603938181162,-0.027618091485393747,-0.4724250192515672,-0.08276374884677012,0.0364633198339195,-0.5595713591423959,-0.17531332011163153,0.03942921688395897,-0.3835166895576823,-0.19116142007623055,0.014159482050726814,-0.29202665779411713,-0.17905055340291354,0.042624733732273656,-0.43811928915793097,-0.08344997559738539,0.09783415307094431,-0.48694976405425233,-0.1717416297692882,0.08423777175731224,-0.3359070012445089,-0.16195258421515327,0.04800635271304155,-0.26504906868642875,-0.13109487671488868,0.10364459842994801,-0.388642001141104,-0.09037616788678297,0.1580410724430695,-0.4653490038454473,-0.14207826836049925,0.14200387829359948,-0.3773458475616506,-0.12952863398820982,0.10193537556066767,-0.32818310825524233,-0.10634636741878437,1
0.0,0.0,0.0,-0.08221048355577987,-0.06258097474357356,-0.07193288370538743,-0.1681243402770298,-0.16008056698476983,-0.1269987579094884,-0.2538026201195887,-0.2130459736510877,-0.17978634711634367,-0.334645496034738,-0.18927840540149624,-0.2314135932518673,-0.1351668118185427,-0.4699098622236857,-0.09116786664106617,-0.17534044013331404,-0.7129647296328324,-0.14742036704882497,-0.1943041480610684,-0.8682386666133246,-0.17390429173500457,-0.20681941978230295,-1.0,-0.19112200339259797,-0.05866679797013051,-0.4793368610881159,-0.08868802954455504,-0.01125060394464328,-0.5656109303978802,-0.17593521908623416,-0.009487393328758227,-0.38730208310893777,-0.18782300386344397,-0.030351411153203445,-0.3017758280581141,-0.17510098688836803,0.016673642163183535,-0.4450371906803263,-0.09333962465083391,0.062310469091882675,-0.4880388955737397,-0.18043576071302253,0.04732233256500291,-0.3340069303609512,-0.17001190697687477,0.013276934392377834,-0.2693945474185021,-0.13995975616458847,0.08920885559798983,-0.3911162435720287,-0.1030365040650153,0.1278340775572632,-0.4756087915875512,-0.1576402355966189,0.12132147704087128,-0.4473306416123245,-0.1497308303705359,0.09820386093732208,-0.45109294746527895,-0.13009069482535468,1
0.0,0.0,0.0,-0.09387050111387776,-0.045758482760050664,-0.07197060916937796,-0.1898687435471015,-0.14993639340223336,-0.12578224635624657,-0.28219542776504225,-0.21046724931042032,-0.17870188371935977,-0.3648765342881031,-0.18906161668090649,-0.2304185681629423,-0.15095010449655347,-0.46904560221055797,-0.08293465733902645,-0.198501524911771,-0.7139767418175875,-0.14433147088021858,-0.2216598455756214,-0.867460133055489,-0.17487523487229795,-0.2389295247434544,-1.0,-0.1942385994539733,-0.0736754063229715,-0.4775465813130768,-0.08297181010219341,-0.04322656816486733,-0.5671447528825742,-0.1780174877045601,-0.03752103195149067,-0.38144901074359955,-0.19147639299415306,-0.05261631683037895,-0.2982275835530292,-0.17824871339089235,0.003470767493186532,-0.4501709694121177,-0.09137969289895662,0.030921618742174955,-0.4965965438992247,-0.1831820743501018,0.022713897767182776,-0.33438058577834534,-0.16741422821708413,0.0020655373598810075,-0.2737067217476629,-0.13283102790569842,0.07742212765594136,-0.4043432695010937,-0.10528486967102241,0.10530444264337556,-0.5035860277710187,-0.15699457903826788,0.08952994541297636,-0.400856951018041,-0.13775807127527473,0.0646055201745126,-0.3421173556974863,-0.10990826852890892,1
0.0,0.0,0.0,-0.0957250196613063,-0.0555608177204657,-0.06263602852360425,-0.1911133743694561,-0.16393932757127494,-0.11233857937772178,-0.2865600064382608,-0.2298708864344399,-0.16280972226176027,-0.3687642402519977,-0.21587219701779117,-0.21192431899520467,-0.14678036935139563,-0.4845889609387592,-0.07162071512468235,-0.19110548720786374,-0.7209116185850447,-0.13089625815393227,-0.21380853579299824,-0.8702077733965894,-0.16106315414469086,-0.23102299626112027,-1.0,-0.1805925147974966,-0.07150588334785764,-0.4904232696389046,-0.07519859270264312,-0.0505886926292065,-0.562273851160059,-0.16515193539492135,-0.04834508727326875,-0.3751788395633755,-0.17386529542142803,-0.05971486888433689,-0.3018457637799485,-0.15868364130983245,0.0037385145947908655,-0.4608848270655837,-0.08705928622222252,0.02250134173033663,-0.4885357550230082,-0.1717236754466363,0.010563392367520697,-0.330519247631971,-0.15113172059976004,-0.006864313580691761,-0.2872714576256036,-0.1160977338710779,0.07423352673189106,-0.4136405830686448,-0.10427524379046162,0.0960317426121213,-0.48117805566714833,-0.14982782855572252,0.07393469094266844,-0.37089903198967017,-0.12722660103586753,0.05049097946058972,-0.3223317896648825,-0.09860280447614515,1
0.0,0.0,0.0,-0.09697788406841581,-0.055224530474137834,-0.06054632607346841,-0.1929812484277371,-0.16578534956928495,-0.10727364756213792,-0.2854638770473413,-0.24026061036662338,-0.15440476883488333,-0.3657439041525871,-0.24001570563159075,-0.20061722291347495,-0.1356677329725344,-0.48391716695788944,-0.07087657582388938,-0.17484824121855758,-0.7224868864775192,-0.12794584165360226,-0.19183462967117892,-0.8714464733718156,-0.15695043598994302,-0.20426655493684887,-1.0,-0.17572337898847215,-0.05928975077225021,-0.48596677454373216,-0.0741462364049071,-0.04575313376076221,-0.5505295551430844,-0.16236707645222795,-0.04815657132237792,-0.36558951076844276,-0.171497196505124,-0.05806225254564945,-0.2898792445432562,-0.15709225835313065,0.014429407378700625,-0.45266298842134606,-0.08531481832858634,0.026712180136568738,-0.4718824151317981,-0.16855752522421982,0.010223958227099353,-0.31357919559063824,-0.14970078132120038,-0.006244150048839302,-0.270835033077012,-0.11626228165944938,0.08198444507901542,-0.4030124840507385,-0.10140826591585685,0.09688907246120618,-0.45017102254313385,-0.14560871923749594,0.0717358405685756,-0.3379202332954857,-0.12406094468356535,0.04999158626879067,-0.29405990576621044,-0.09672703017953922,1
0.0,0.0,0.0,-0.0967338511122091,-0.051549111621988254,-0.057667898457975306,-0.19489436544781602,-0.1693449106618968,-0.10050232175661522,-0.28486123038154904,-0.24229048177829532,-0.14363679980239222,-0.3646416110478969,-0.24379194608628096,-0.18620712974285908,-0.12866665740956726,-0.4794276433129819,-0.06946214813157534,-0.1628284243842325,-0.7206106224657383,-0.12538900718449172,-0.17828852466932094,-0.8703121542761205,-0.15536492256101994,-0.18960037450781828,-1.0,-0.17578718863894438,-0.05205318161738227,-0.4791863539934813,-0.07451086373345576,-0.04076854486003161,-0.5274253780681964,-0.1620766452516289,-0.043252889837330666,-0.3562990572481588,-0.17520959099160596,-0.05112388978478849,-0.28625523790757085,-0.1647364099366274,0.02223294774258072,-0.44195495146546976,-0.08687961905527034,0.028958625859418757,-0.4453117896906103,-0.16595171822978594,0.01635924839702741,-0.2996432365061669,-0.14790529369022953,0.006003624363745952,-0.26450110083890954,-0.11654773878417501,0.0915742509267973,-0.38709617095899523,-0.10455048563071968,0.09874734000853932,-0.42004465317730516,-0.14586647569529354,0.07575884548991675,-0.31492945218044116,-0.12476883676501324,0.05909592701814478,-0.2800073935848162,-0.09833543655960332,1
0.0,0.0,0.0,-0.10145182150052365,-0.044746763440867685,-0.05282089429165479,-0.20692685157451504,-0.16645014319459106,-0.09148351640317909,-0.2994890027526997,-0.23679889030272747,-0.13062436449321135,-0.37679198249280205,-0.23757640114222098,-0.16966520049110148,-0.13132094143580983,-0.47706683549335593,-0.0683858310059696,-0.16670032544541127,-0.7150956495391434,-0.12289567880481751,-0.18380347906217792,-0.8654865245585152,-0.15299835429550482,-0.19406400912887234,-1.0,-0.17427154219418936,-0.051736438558366474,-0.4928946155914969,-0.07416813353051699,-0.057952077589855384,-0.4906823095435494,-0.15300570339912267,-0.06129923812555118,-0.32876018710852556,-0.16223956542778104,-0.057343578759804885,-0.27716204373880693,-0.1524072292328724,0.02530829750283366,-0.4573833299396574,-0.08696343545532194,0.013197113730766371,-0.4157689872691982,-0.15522516743924633,0.0013244370378143523,-0.28412586669038764,-0.13362204301040895,0.00338385393248276,-0.2723967668113786,-0.10438902013471686,0.09704639004385834,-0.4015079040217492,-0.10560487981305197,0.08423261111740428,-0.3861565821212814,-0.14010650634515764,0.06032394431777038,-0.2846401302059625,-0.11742209075352181,0.05449580979477411,-0.26525017182655974,-0.09181142888942775,1
